City,Date,AQI,PM2.5,PM10,NO2,CO,O3,SO2
Hyderabad,3/15/2024,104,120,97,62.6159808,0.899602438,194.1585381,7.523607617
Hyderabad,3/16/2024,439,480,497,12.32264514,0.13853195,128.2399177,34.77537773
Hyderabad,3/17/2024,136,160,178,95.42534546,1.668941069,76.81306948,45.76443899
Hyderabad,3/18/2024,284,308,308,25.43704244,1.565938269,52.44838354,8.638106074
Hyderabad,3/19/2024,380,412,409,93.31665692,0.409042322,87.47064692,42.3966341
Hyderabad,3/20/2024,243,210,192,57.130516,1.022207505,77.24210699,45.11547791
Hyderabad,3/21/2024,337,344,363,61.92185818,1.349239037,46.97765832,22.5822849
Hyderabad,3/22/2024,71,63,51,24.28821236,1.853094725,10.50695192,45.22138444
Hyderabad,3/23/2024,428,429,434,51.21321219,1.181736883,141.5965543,31.64855812
Hyderabad,3/24/2024,369,394,421,36.98971661,0.50629389,17.17876393,6.935628397
Hyderabad,3/25/2024,458,476,451,69.44791739,1.267821356,171.3516375,26.61201165
Hyderabad,3/26/2024,154,110,111,77.95725959,1.530591487,108.3906093,45.08355163
Hyderabad,3/27/2024,260,266,263,59.1870212,1.06133457,52.24707365,29.51539943
Hyderabad,3/28/2024,59,95,67,70.83026998,1.987907352,27.49851128,15.83027374
Hyderabad,3/29/2024,391,390,416,32.83025132,1.762456411,185.574783,35.16869816
Hyderabad,3/30/2024,401,360,342,95.77145584,1.435287467,17.98109581,45.80927743
Hyderabad,3/31/2024,301,317,307,13.05741892,1.700669683,98.52935068,9.20542607
Hyderabad,4/1/2024,184,152,165,34.56254443,0.104663714,88.98514874,37.77419797
Hyderabad,4/2/2024,455,481,478,34.05965935,1.297870765,110.6830156,8.104428872
Hyderabad,4/3/2024,215,223,234,72.60761941,1.856201075,145.3548654,21.57685284
Hyderabad,4/4/2024,90,76,46,79.54697301,0.419932067,155.8242084,38.72510546
Hyderabad,4/5/2024,401,383,357,82.20599347,1.977586636,75.80906559,31.972065
Hyderabad,4/6/2024,456,445,419,43.50516911,0.305486436,57.80380426,17.23842985
Hyderabad,4/7/2024,174,145,129,13.00627059,0.273060388,19.33410984,20.06345893
Hyderabad,4/8/2024,407,422,418,59.68291383,0.779015167,193.5388111,48.35973197
Hyderabad,4/9/2024,275,238,222,57.79984803,0.875621463,62.03007863,10.90954624
Hyderabad,4/10/2024,496,480,462,49.76632785,1.062105699,82.3681732,24.79881952
Hyderabad,4/11/2024,422,374,377,19.47177083,1.561005888,140.8391874,38.37473643
Hyderabad,4/12/2024,253,216,231,29.02601661,1.119594918,192.0165902,31.48365566
Hyderabad,4/13/2024,118,129,149,99.03999581,0.617840531,176.2480041,39.49801993
Hyderabad,4/14/2024,362,342,317,38.68076384,0.878779849,130.4746416,6.08503277
Hyderabad,4/15/2024,419,465,482,67.74579988,0.498023823,15.77550881,24.51301641
Hyderabad,4/16/2024,490,483,465,83.4138343,0.8661948,187.7536525,47.74545427
Hyderabad,4/17/2024,425,474,464,28.43213724,0.805022996,130.5033198,5.817108452
Hyderabad,4/18/2024,431,386,364,45.9227495,0.951090593,171.7436203,39.90445859
Hyderabad,4/19/2024,105,129,101,95.40780985,1.886231597,82.64197127,25.11438306
Hyderabad,4/20/2024,267,311,306,71.93569931,1.973351204,155.7323807,47.38884945
Hyderabad,4/21/2024,162,141,124,11.81957681,1.374444041,99.16363284,20.60420324
Hyderabad,4/22/2024,71,51,27,83.10664499,0.407842591,150.5096425,24.50953054
Hyderabad,4/23/2024,324,321,322,37.88557944,1.89179274,44.13042701,34.82250905
Hyderabad,4/24/2024,213,210,202,39.22755481,1.686117136,154.7429984,19.80931461
Hyderabad,4/25/2024,135,98,84,28.78712942,1.023059062,26.3350097,42.94995597
Hyderabad,4/26/2024,393,397,421,40.48671367,1.16719464,122.6914279,21.75416635
Hyderabad,4/27/2024,316,281,259,12.7707912,1.475225276,182.0390515,40.80111124
Hyderabad,4/28/2024,295,334,311,39.32470179,0.55146698,111.7370787,46.3506244
Hyderabad,4/29/2024,104,126,153,64.68612183,0.391567981,49.28186269,32.97333101
Hyderabad,4/30/2024,434,475,450,61.2139285,1.505069443,158.8912774,18.58276041
Hyderabad,5/1/2024,323,356,353,45.06634156,1.252269774,153.5143966,45.5744024
Hyderabad,5/2/2024,80,99,95,33.04400377,0.327797436,183.1879124,49.90829297
Hyderabad,5/3/2024,445,414,401,69.50175281,0.183546119,168.952818,16.19344698
Hyderabad,5/4/2024,322,319,309,48.46805221,1.870468874,64.32488391,24.22209563
Hyderabad,5/5/2024,427,466,458,92.36587035,0.88564456,90.48130711,36.61821978
Hyderabad,5/6/2024,452,430,422,49.61297859,1.612349163,125.8417782,9.976385478
Hyderabad,5/7/2024,492,486,458,12.79851597,0.976662263,97.92438877,29.47093227
Hyderabad,5/8/2024,177,225,200,30.78697134,1.761078566,42.49206234,24.16408524
Hyderabad,5/9/2024,254,241,253,96.64798127,0.761333705,75.8351686,31.80562861
Hyderabad,5/10/2024,252,282,307,10.09783178,1.811247446,118.3452133,21.46983837
Hyderabad,5/11/2024,298,255,229,13.06400556,1.660037224,113.7132862,20.21645922
Hyderabad,5/12/2024,463,491,496,90.54195783,1.380978812,48.84867684,46.97068561
Hyderabad,5/13/2024,79,67,83,78.31957585,1.549815147,136.227251,16.0627252
Hyderabad,5/14/2024,460,454,478,13.97896695,0.564764073,155.4541873,8.111000112
Hyderabad,5/15/2024,163,163,178,96.92123771,0.115648859,177.1469013,13.98778336
Hyderabad,5/16/2024,472,441,428,14.26587201,1.264171899,52.86018939,45.70952281
Hyderabad,5/17/2024,115,107,94,13.81014513,0.12127868,97.03271842,10.9326478
Hyderabad,5/18/2024,474,477,447,41.28991037,0.321160604,17.39020433,37.60433033
Hyderabad,5/19/2024,292,305,288,14.60184743,1.913091039,37.03438154,36.88152139
Hyderabad,5/20/2024,198,234,235,76.30172883,0.664903648,21.126915,11.41503157
Hyderabad,5/21/2024,410,377,381,64.18916471,0.964424603,77.67392152,47.61893961
Hyderabad,5/22/2024,371,351,357,11.718789,1.443058407,130.7680593,11.67565383
Hyderabad,5/23/2024,66,93,76,12.48686496,1.684582448,36.65415243,44.89538507
Hyderabad,5/24/2024,366,412,398,55.26046701,0.979924265,39.94615632,31.56404047
Hyderabad,5/25/2024,492,468,453,45.86893429,0.422784682,82.78247846,44.22275808
Hyderabad,5/26/2024,261,261,231,20.38848046,0.932068451,170.0708273,31.84886324
Hyderabad,5/27/2024,214,228,239,10.39365841,0.620356457,123.5495087,40.96696847
Hyderabad,5/28/2024,493,529,513,80.38308429,1.939141946,70.81051746,6.673133072
Hyderabad,5/29/2024,283,314,287,78.26101726,0.806425683,56.37796877,37.80560396
Hyderabad,5/30/2024,210,237,254,32.84927615,0.364212339,51.60624368,30.99933804
Hyderabad,5/31/2024,443,434,440,48.97670546,1.843296982,95.5236118,38.49366728
Hyderabad,6/1/2024,334,295,316,88.16163211,0.828579386,69.54853932,22.12642377
Hyderabad,6/2/2024,327,359,386,35.40937157,1.014727157,18.43510034,41.78895872
Hyderabad,6/3/2024,208,188,159,10.98672878,0.422606015,133.9801068,32.54356932
Hyderabad,6/4/2024,199,171,192,21.40495039,1.492746008,61.149911,25.18759638
Hyderabad,6/5/2024,89,77,102,48.21148917,1.686125069,20.13630896,43.14083134
Hyderabad,6/6/2024,235,189,197,62.29956202,1.061368325,85.74185369,10.38336978
Hyderabad,6/7/2024,373,346,329,18.88921463,0.890241413,68.02248157,46.64949466
Hyderabad,6/8/2024,412,460,487,36.17775416,0.60634468,154.8816713,16.55660665
Hyderabad,6/9/2024,108,109,84,84.81916642,0.793586818,29.04015632,35.31702415
Hyderabad,6/10/2024,373,351,357,50.40817967,0.726941696,163.551967,10.8774842
Hyderabad,6/11/2024,162,200,170,55.70057683,1.042096059,186.7804637,45.04846409
Hyderabad,6/12/2024,86,99,95,20.53965084,0.668758875,192.3572465,33.48808744
Hyderabad,6/13/2024,393,366,338,90.64255288,0.887778119,13.36384456,43.77982279
Hyderabad,6/14/2024,334,357,358,34.97919934,1.09252828,91.84462009,34.16521299
Hyderabad,6/15/2024,241,210,207,37.64349552,1.819667434,175.1746205,15.69644421
Hyderabad,6/16/2024,333,346,340,45.32066964,0.630704445,186.9679623,35.75013266
Hyderabad,6/17/2024,382,386,365,29.11335898,1.729416584,21.13226866,14.69668923
Hyderabad,6/18/2024,302,292,276,58.62648184,0.523651527,87.35686307,49.45968466
Hyderabad,6/19/2024,205,167,196,20.36475207,0.893842008,59.97978766,8.195048578
Hyderabad,6/20/2024,105,149,122,46.24591329,0.752518117,86.17151729,39.24997648
Hyderabad,6/21/2024,334,336,334,36.4308772,0.889836799,159.521794,29.5711067
Hyderabad,6/22/2024,381,360,380,45.87396964,0.614394092,199.8736733,18.87597818
Hyderabad,6/23/2024,412,376,381,89.17126342,0.775007714,30.75969575,47.70211438
Hyderabad,6/24/2024,299,287,279,13.78403165,1.236651744,172.4158101,22.17084745
Hyderabad,6/25/2024,293,309,317,82.35491777,1.619984178,187.8013998,23.14532627
Hyderabad,6/26/2024,350,315,332,82.36205106,1.453829817,79.9015558,20.15032254
Hyderabad,6/27/2024,476,481,506,59.99580806,1.410941123,194.5663512,8.765644471
Hyderabad,6/28/2024,57,51,54,41.50943239,0.526296973,77.04038249,34.03988658
Hyderabad,6/29/2024,472,505,498,73.73326011,1.68224147,33.08712221,41.45311887
Hyderabad,6/30/2024,61,11,32,48.15097768,1.067502012,189.5596051,29.66916978
Hyderabad,7/1/2024,418,422,430,85.77749068,0.981285252,154.601473,28.60635106
Hyderabad,7/2/2024,86,85,107,54.1315397,0.702082549,73.75026136,20.18267741
Hyderabad,7/3/2024,270,277,277,48.88223197,1.635892911,60.04668627,5.176819464
Hyderabad,7/4/2024,488,452,468,77.893836,0.624542759,94.29267285,8.916510429
Hyderabad,7/5/2024,88,40,39,23.64291207,1.329603166,184.310912,35.59265419
Hyderabad,7/6/2024,63,47,44,55.1466828,0.144245451,77.53737186,38.29396098
Hyderabad,7/7/2024,291,292,275,14.01009685,1.59043893,138.9555149,26.27620089
Hyderabad,7/8/2024,414,385,362,53.15870126,1.642255836,154.1933273,16.96097399
Hyderabad,7/9/2024,347,326,310,33.18905591,1.853084074,34.55706186,19.32418401
Hyderabad,7/10/2024,428,411,407,43.97908807,1.598504216,76.77391796,12.51950395
Hyderabad,7/11/2024,308,287,277,85.45714581,1.725471233,167.8975102,40.95342061
Hyderabad,7/12/2024,465,513,504,80.72039354,0.710602916,17.12271181,46.30111431
Hyderabad,7/13/2024,464,500,509,83.72171994,0.233065785,160.3247068,32.08330952
Hyderabad,7/14/2024,95,121,100,78.4502304,1.022575784,75.14949736,23.82660096
Hyderabad,7/15/2024,67,24,35,16.98360238,0.375669949,142.843712,6.012154834
Hyderabad,7/16/2024,343,384,398,85.23860042,0.333149843,166.2657073,27.70890969
Hyderabad,7/17/2024,240,277,256,19.01523936,0.769618949,86.56483202,5.744170605
Hyderabad,7/18/2024,428,434,413,44.31391472,1.051783514,190.717784,39.294881
Hyderabad,7/19/2024,99,77,77,25.16685329,0.966256406,164.626921,22.13129911
Hyderabad,7/20/2024,208,178,207,66.66771108,1.610767373,158.5317132,20.99028687
Hyderabad,7/21/2024,100,85,106,95.60009809,0.2463608,15.411924,44.78662458
Hyderabad,7/22/2024,268,218,244,91.49405297,0.170097249,51.76213527,18.93062085
Hyderabad,7/23/2024,386,338,341,42.78565012,0.252601251,178.5275432,13.92604107
Hyderabad,7/24/2024,399,432,422,95.28422514,0.981343921,21.17124314,37.81698826
Hyderabad,7/25/2024,152,163,176,76.06039155,0.429114924,64.27634788,43.91451464
Hyderabad,7/26/2024,69,27,19,40.13712559,0.982106199,186.1632192,45.56240856
Hyderabad,7/27/2024,399,433,446,52.13011514,1.970488009,115.8216647,34.75030673
Hyderabad,7/28/2024,399,446,428,95.45458886,1.993794164,81.29581517,31.95556867
Hyderabad,7/29/2024,405,453,439,58.32111435,1.166000395,82.94845238,17.09273613
Hyderabad,7/30/2024,426,430,401,72.58664337,0.580211071,69.16707256,10.44865842
Hyderabad,7/31/2024,238,279,251,15.39339834,0.13569022,195.0477271,13.70221968
Hyderabad,8/1/2024,332,312,308,21.43506388,0.297360202,144.9275571,14.39766592
Hyderabad,8/2/2024,230,264,254,91.37516946,1.629971365,62.14588954,44.55199483
Hyderabad,8/3/2024,74,79,61,36.33514547,0.712433292,93.2195721,18.83579779
Hyderabad,8/4/2024,388,389,359,13.44767202,0.408317888,179.5830489,7.725327954
Hyderabad,8/5/2024,465,463,436,13.30156049,0.915708081,153.3495803,31.23951281
Hyderabad,8/6/2024,250,264,249,82.91852646,1.694331046,182.8464793,27.91603627
Hyderabad,8/7/2024,414,386,409,83.4918052,1.750162294,131.4906816,25.13790346
Hyderabad,8/8/2024,468,434,421,14.6966552,0.119444327,14.21031175,5.375738188
Hyderabad,8/9/2024,192,183,198,23.61190043,0.134709165,175.1031168,13.7873
Hyderabad,8/10/2024,421,418,440,87.21617099,1.388314716,66.25559694,30.27272719
Hyderabad,8/11/2024,325,366,379,69.98846098,1.754539807,175.3200371,31.05214517
Hyderabad,8/12/2024,369,348,361,48.07325612,1.707925264,137.3383096,37.97459757
Hyderabad,8/13/2024,364,380,382,88.48267614,0.527576758,100.5910925,10.96619811
Hyderabad,8/14/2024,245,211,197,36.15071604,0.62785704,136.771536,45.31344157
Hyderabad,8/15/2024,471,483,481,75.33719014,0.198316411,15.73648291,9.740025241
Hyderabad,8/16/2024,428,400,408,78.08009287,0.924723996,116.1098304,41.7404235
Hyderabad,8/17/2024,254,243,269,29.94340874,1.537583297,68.81510219,46.49590965
Hyderabad,8/18/2024,215,255,260,91.85655848,0.458127295,163.131064,10.87810174
Hyderabad,8/19/2024,287,258,266,27.91159228,1.595225381,97.74324146,49.95908455
Hyderabad,8/20/2024,379,367,366,19.00582044,1.218509051,157.8951667,9.199765412
Hyderabad,8/21/2024,202,159,138,63.42873215,1.784795345,137.42603,49.19180394
Hyderabad,8/22/2024,345,378,362,83.26614586,0.697058889,194.9700448,17.95719867
Hyderabad,8/23/2024,417,398,412,78.18918549,1.1705939,32.80052243,28.93872805
Hyderabad,8/24/2024,119,130,155,66.38044314,1.673075217,144.4164104,26.5766284
Hyderabad,8/25/2024,210,191,216,21.71750139,0.254430299,13.96059556,33.29353516
Hyderabad,8/26/2024,79,118,107,50.89687762,1.000904332,98.8939201,6.496457325
Hyderabad,8/27/2024,328,336,306,89.78005103,0.622441796,36.30410055,10.38951194
Hyderabad,8/28/2024,218,211,184,25.27510958,0.100299715,146.465219,9.999374398
Hyderabad,8/29/2024,338,371,344,49.77676981,1.324578166,123.9437859,20.75175056
Hyderabad,8/30/2024,241,215,239,81.61291294,0.557526673,97.50019292,26.62793301
Hyderabad,8/31/2024,312,287,267,15.8541362,1.952257814,139.4227846,23.7855232
Hyderabad,9/1/2024,344,312,332,99.59932678,1.487946478,53.22784298,9.58507907
Hyderabad,9/2/2024,351,376,374,64.29770906,0.485992481,184.7246497,46.17193558
Hyderabad,9/3/2024,157,165,161,14.32020724,1.177451944,56.14838496,38.04726386
Hyderabad,9/4/2024,407,443,465,18.85937941,1.960898976,66.24466479,44.19013057
Hyderabad,9/5/2024,98,125,150,87.09877142,1.227865111,108.4204439,38.45206242
Hyderabad,9/6/2024,209,182,158,49.60056867,0.820667706,156.6163383,28.30582223
Hyderabad,9/7/2024,414,394,373,53.5908612,0.272592544,34.49808803,15.78244244
Hyderabad,9/8/2024,175,176,165,84.36319564,0.734746713,61.76482381,29.71200609
Hyderabad,9/9/2024,166,201,188,71.54955761,0.137490982,32.33511971,42.9964471
Hyderabad,9/10/2024,52,69,92,71.06171942,1.912630028,107.0909051,46.12166593
Hyderabad,9/11/2024,396,414,420,22.34933308,1.219321053,180.6423409,40.6882415
Hyderabad,9/12/2024,477,521,534,19.0028504,0.589706116,152.8417995,9.274399024
Hyderabad,9/13/2024,499,543,537,66.03344169,0.400452027,173.5148532,25.1394006
Hyderabad,9/14/2024,374,407,405,82.67522726,1.360758147,38.75858076,9.64820604
Hyderabad,9/15/2024,332,289,312,45.25549873,1.219616346,62.38032041,12.88509316
Hyderabad,9/16/2024,56,65,38,13.06861281,1.401127022,169.1703643,36.84661833
Hyderabad,9/17/2024,167,123,132,97.06614672,1.974038518,114.3792648,8.180193411
Hyderabad,9/18/2024,205,238,246,71.19869591,1.467979539,26.14426911,9.793023666
Hyderabad,9/19/2024,288,335,356,50.40598937,1.96057173,192.3685325,19.81115175
Hyderabad,9/20/2024,256,231,218,88.676401,0.600541243,49.01457707,16.89097716
Hyderabad,9/21/2024,222,173,156,39.60961972,1.440324952,138.3915985,41.29531845
Hyderabad,9/22/2024,252,207,179,70.09065559,0.149887956,81.58036161,36.3149761
Hyderabad,9/23/2024,163,143,145,40.4811644,1.538322549,113.3398023,44.45814984
Hyderabad,9/24/2024,481,457,470,80.76540766,1.529639812,49.67967912,13.85555601
Hyderabad,9/25/2024,81,69,70,81.3060958,0.14585228,125.9782535,37.88024055
Hyderabad,9/26/2024,386,338,364,30.86606409,0.30555377,131.7741872,28.54323804
Hyderabad,9/27/2024,239,198,219,77.45739479,1.068760707,164.0559022,24.66851372
Hyderabad,9/28/2024,331,307,314,61.74195294,0.503587992,49.58211437,10.64215529
Hyderabad,9/29/2024,164,164,182,48.5508515,0.729648864,195.6758974,43.85494101
Hyderabad,9/30/2024,439,470,484,47.35703161,0.383281789,191.9856715,23.1940594
Hyderabad,10/1/2024,317,354,373,49.71212888,1.375113747,16.15132168,31.38074024
Hyderabad,10/2/2024,322,321,314,16.68977851,0.6489372,129.2134115,30.47836929
Hyderabad,10/3/2024,102,97,111,34.57259161,0.564564245,36.04133987,43.20818937
Hyderabad,10/4/2024,387,389,377,41.0747045,0.74580206,180.9907667,7.240561393
Hyderabad,10/5/2024,401,371,358,33.57780079,1.96095645,161.4755193,18.58006504
Hyderabad,10/6/2024,493,476,481,86.47077767,0.931469695,193.9633297,47.93700512
Hyderabad,10/7/2024,103,99,104,34.07606716,1.658112795,199.1656552,8.447891627
Hyderabad,10/8/2024,169,190,186,48.21051144,1.690922124,176.7513856,18.48782681
Hyderabad,10/9/2024,70,81,83,97.65465252,0.722339815,185.3973387,17.12106132
Hyderabad,10/10/2024,132,134,127,51.71603323,1.265441813,61.78092212,17.33782359
Hyderabad,10/11/2024,313,359,387,85.21680207,0.536545282,16.76499304,41.20396681
Hyderabad,10/12/2024,116,74,48,62.86223856,0.959147102,157.1645622,14.4088179
Hyderabad,10/13/2024,180,198,192,12.54382309,0.128329502,34.58657011,16.32489958
Hyderabad,10/14/2024,162,132,108,22.4224848,1.379444,123.2662317,18.25088445
Hyderabad,10/15/2024,256,271,247,80.438951,1.693216325,120.9091275,23.136597
Hyderabad,10/16/2024,440,392,375,30.80582948,0.753262733,126.6659277,43.73847626
Hyderabad,10/17/2024,182,220,227,42.60636985,0.793597427,177.089289,6.765960922
Hyderabad,10/18/2024,97,136,164,71.30239292,0.172195891,125.0505622,26.8150127
Hyderabad,10/19/2024,441,394,384,90.12830106,1.14497799,88.54914928,8.270697013
Hyderabad,10/20/2024,324,274,272,67.52302643,1.659486653,21.21063346,45.77502882
Hyderabad,10/21/2024,234,189,207,14.79970614,1.934260222,171.8820614,46.09330718
Hyderabad,10/22/2024,214,194,200,36.35520602,1.391065243,69.94294923,40.66257568
Hyderabad,10/23/2024,142,96,93,97.78944609,1.757079034,173.7448835,47.02181076
Hyderabad,10/24/2024,112,157,177,30.93351733,1.272082988,106.7104149,49.6218999
Hyderabad,10/25/2024,292,297,275,54.25413161,0.342711251,10.94477221,35.50429042
Hyderabad,10/26/2024,490,477,461,16.60246836,0.47209456,102.1981184,40.31484445
Hyderabad,10/27/2024,432,389,418,17.41176913,1.145561494,61.54103143,32.67203801
Hyderabad,10/28/2024,164,213,235,29.09128588,0.998879622,194.0366249,39.73143993
Hyderabad,10/29/2024,343,353,339,78.60566757,0.174386034,187.8348906,9.277930547
Hyderabad,10/30/2024,385,359,369,18.15268218,0.315512111,16.30308997,9.702840319
Hyderabad,10/31/2024,434,446,472,68.5526488,0.503987024,81.20267407,5.351301252
Hyderabad,11/1/2024,338,335,326,38.30914878,1.166109207,111.3666314,42.05538742
Hyderabad,11/2/2024,445,475,497,31.78797997,0.929877978,150.6860933,25.09150585
Hyderabad,11/3/2024,114,128,107,42.69215607,1.260221227,32.65753186,46.58155216
Hyderabad,11/4/2024,267,225,215,96.46660986,0.177685485,24.82605542,44.81260265
Hyderabad,11/5/2024,120,93,71,70.44786293,0.839412771,102.6845615,49.54403678
Hyderabad,11/6/2024,85,126,134,29.25061627,1.235981379,158.2318292,20.25423902
Hyderabad,11/7/2024,159,207,225,48.47054799,0.879641429,197.7940769,26.14109341
Hyderabad,11/8/2024,116,155,139,54.19611547,1.238433707,28.17705498,22.23123833
Hyderabad,11/9/2024,201,241,258,37.701348,0.649112036,99.02222859,49.5130655
Hyderabad,11/10/2024,460,493,503,48.05831042,1.372013418,13.25881933,41.90691464
Hyderabad,11/11/2024,56,27,42,38.24914361,1.399998374,50.95322417,23.88446352
Hyderabad,11/12/2024,238,261,235,91.62768638,1.79857658,193.5584422,44.82972433
Hyderabad,11/13/2024,327,348,340,28.08766295,1.601140841,158.9035679,10.06732171
Hyderabad,11/14/2024,131,133,131,65.16796074,1.972703878,177.6553416,48.04537679
Hyderabad,11/15/2024,440,481,451,26.9512186,1.050940301,160.7136389,11.75691399
Hyderabad,11/16/2024,170,143,117,86.12802156,1.896196108,174.2956529,8.018044319
Hyderabad,11/17/2024,466,447,475,81.09534428,0.222046971,46.87023725,34.52673715
Hyderabad,11/18/2024,146,114,137,59.23550933,1.914553698,104.3741646,22.71100191
Hyderabad,11/19/2024,471,452,431,23.07625408,0.98127649,157.2172757,20.1798289
Hyderabad,11/20/2024,453,411,388,54.764303,0.381410757,164.1939312,23.92657584
Hyderabad,11/21/2024,368,408,398,86.45301547,1.907780992,117.9079401,12.43959953
Hyderabad,11/22/2024,239,223,198,57.45692198,1.811648999,69.4596673,30.83728998
Hyderabad,11/23/2024,429,393,368,59.63412658,0.958291911,12.99713406,42.07932763
Hyderabad,11/24/2024,405,374,391,33.47275845,1.397213295,188.7362451,34.85562454
Hyderabad,11/25/2024,474,494,475,64.01115459,0.396896546,111.7499177,15.36898873
Hyderabad,11/26/2024,366,396,400,67.38637915,0.677321804,112.7005577,13.54040498
Hyderabad,11/27/2024,452,443,417,71.69253265,0.328759937,33.33008136,30.43862112
Hyderabad,11/28/2024,253,238,219,22.85063651,0.292137858,31.32019246,30.79075655
Hyderabad,11/29/2024,98,65,91,73.08726891,1.877807917,136.4780099,16.92911309
Hyderabad,11/30/2024,343,325,304,51.2891461,1.227852969,60.79549531,34.06624369
Hyderabad,12/1/2024,137,157,176,15.6715101,0.906291198,12.96601823,19.32338236
Hyderabad,12/2/2024,480,444,457,39.85212265,0.444845494,56.44591995,42.47820687
Hyderabad,12/3/2024,427,380,372,23.83068756,1.270959954,39.480358,30.9502993
Hyderabad,12/4/2024,416,377,383,72.54687419,0.685949725,176.6031308,40.17750197
Hyderabad,12/5/2024,455,465,484,37.04740815,0.384379583,53.00285955,26.0860912
Hyderabad,12/6/2024,291,243,241,25.499649,1.5482385,198.1208589,40.00062112
Hyderabad,12/7/2024,167,187,162,63.52985933,0.762529637,72.07475085,39.0511298
Hyderabad,12/8/2024,136,110,109,71.21920338,0.655433291,72.75909103,35.66815409
Hyderabad,12/9/2024,181,195,205,48.77356517,0.209126869,96.43292752,40.79547098
Hyderabad,12/10/2024,280,251,238,29.77752702,0.223067179,150.3772131,14.51878816
Hyderabad,12/11/2024,104,119,123,85.6007649,1.205383161,71.45119751,28.23039542
Hyderabad,12/12/2024,239,222,225,22.08145772,0.240927998,198.5126257,34.50172781
Hyderabad,12/13/2024,102,65,94,56.06257577,1.464161115,69.09196431,18.77263038
Hyderabad,12/14/2024,374,386,357,43.8183413,1.966717037,136.4269106,48.04470089
Hyderabad,12/15/2024,350,350,361,38.92170752,1.980173136,39.96084769,28.23529185
Hyderabad,12/16/2024,188,215,207,52.12756542,1.974076011,90.80854856,32.18324453
Hyderabad,12/17/2024,487,497,513,51.80669783,1.802831409,61.78889582,46.19753943
Hyderabad,12/18/2024,221,201,225,10.10832525,1.270587268,45.91324279,13.63493974
Hyderabad,12/19/2024,90,84,63,60.8690638,0.866990637,85.28182745,13.70203744
Hyderabad,12/20/2024,409,403,387,14.45365122,1.789530528,136.4398634,32.75321363
Hyderabad,12/21/2024,429,410,385,33.10674412,0.291688724,125.058352,35.59427933
Hyderabad,12/22/2024,272,241,265,53.77832515,0.355468377,64.98697483,34.8093488
Hyderabad,12/23/2024,75,78,89,71.46679768,1.311042616,177.451729,31.37073699
Hyderabad,12/24/2024,339,326,318,71.03643261,1.814168825,83.2891423,40.05968843
Hyderabad,12/25/2024,235,238,212,91.05550589,0.348640699,135.3107606,29.64337931
Hyderabad,12/26/2024,57,78,66,55.33594708,0.407369377,80.1709794,9.440641287
Hyderabad,12/27/2024,324,299,321,24.43101795,0.262386923,82.44902159,42.88813045
Hyderabad,12/28/2024,231,183,203,33.72156558,0.496202327,155.362052,47.65626855
Hyderabad,12/29/2024,220,198,175,54.06797906,0.842664113,27.04451077,33.15003979
Hyderabad,12/30/2024,131,137,113,72.59280438,0.933014895,114.9208629,30.09475614
Hyderabad,12/31/2024,164,116,123,44.65138342,0.340457052,83.2679135,28.86497402
Pune,1/1/2024,450,496,485,87.96102606,1.791802187,61.30094933,6.574211974
Pune,1/2/2024,57,92,86,73.55100506,1.974089513,109.1844494,42.1886718
Pune,1/3/2024,70,43,21,74.89189354,1.321479628,117.3733075,37.5336736
Pune,1/4/2024,341,326,349,13.59875159,1.01014509,123.8654006,8.548206376
Pune,1/5/2024,260,281,292,12.5972122,0.221971423,112.2053759,37.34550657
Pune,1/6/2024,271,294,294,85.84254498,0.640207405,145.7914294,30.55274359
Pune,1/7/2024,91,42,15,78.75973444,1.984660575,75.62536579,23.49683513
Pune,1/8/2024,457,456,443,32.02316606,1.7250859,120.7610604,8.128469311
Pune,1/9/2024,168,170,172,94.76875451,1.714755714,170.538608,46.5897543
Pune,1/10/2024,272,231,247,81.43901263,0.605833744,124.625387,35.10050475
Pune,1/11/2024,273,251,242,41.19201891,1.688255739,154.1047318,19.4564828
Pune,1/12/2024,386,366,388,64.26528676,1.161289501,82.20139921,43.84865817
Pune,1/13/2024,179,140,144,36.49133499,1.550285347,151.6387373,16.06222097
Pune,1/14/2024,366,350,367,49.63232872,1.78664754,57.96502873,21.81890392
Pune,1/15/2024,327,308,336,25.56302479,1.397238157,91.16857518,31.61879588
Pune,1/16/2024,269,227,230,20.65614257,0.576246362,36.55072532,22.55768219
Pune,1/17/2024,269,237,263,19.78380817,1.5289128,18.68391668,14.09080268
Pune,1/18/2024,468,460,479,52.86935025,0.194967159,125.8798109,23.30258468
Pune,1/19/2024,352,315,291,69.57014992,1.145817737,33.19623011,10.07140372
Pune,1/20/2024,100,78,96,57.25574832,0.25841737,169.0850732,32.58562825
Pune,1/21/2024,118,71,84,91.64056773,1.426642681,185.9758951,41.51538637
Pune,1/22/2024,227,193,222,39.45339507,0.514345886,84.35394691,30.18267526
Pune,1/23/2024,154,122,93,52.12547765,0.542795187,121.8422972,46.54292128
Pune,1/24/2024,284,260,253,12.68197874,1.170363789,154.9383508,21.51837278
Pune,1/25/2024,415,406,405,18.21779898,1.525028841,43.36695152,21.73531998
Pune,1/26/2024,144,182,198,84.64721475,1.623698008,148.0955418,40.69907809
Pune,1/27/2024,486,487,470,88.7118829,0.505358492,71.82418048,11.78316469
Pune,1/28/2024,484,470,468,58.86119183,0.923375678,62.55823265,48.86104642
